pruid,prename,prfname,week_end,series_type,product_name,numtotal_atleast1dose,numtotal_partially,numtotal_fully,prop_atleast1dose,prop_partially,prop_fully,V13,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_partially,propweekdelta_fully
48,Alberta,Alberta,2021-10-30,1,AstraZeneca Vaxzevria/COVISHIELD,25670,3295,22375,0.58,0.07,0.5,,,,,
48,Alberta,Alberta,2021-10-30,1,Janssen,0,na,0,0,na,0,,,,,
48,Alberta,Alberta,2021-10-30,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-10-30,2,Mixed series (unspecified),363008,na,363008,8.17,na,8.17,,,,,
48,Alberta,Alberta,2021-10-30,3,Not reported,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-10-30,3,Unknown,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-10-30,1,Pfizer-BioNTech Comirnaty,2755311,134887,2620424,52.84,2.59,50.25,,,,,
59,British Columbia,Colombie-Britannique,2021-10-30,1,Moderna Spikevax,859664,69276,790388,16.49,1.33,15.16,,,,,
59,British Columbia,Colombie-Britannique,2021-10-30,1,AstraZeneca Vaxzevria/COVISHIELD,94031,4821,89210,1.8,0.09,1.71,,,,,
59,British Columbia,Colombie-Britannique,2021-10-30,1,Janssen,3342,na,3342,0.06,na,0.06,,,,,
59,British Columbia,Colombie-Britannique,2021-10-30,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-10-30,2,Mixed series (unspecified),438404,na,438404,8.41,na,8.41,,,,,
59,British Columbia,Colombie-Britannique,2021-10-30,3,Not reported,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-10-30,3,Unknown,1,0,1,<0.01,0,<0.01,,,,,
60,Yukon,Yukon,2021-10-30,1,Pfizer-BioNTech Comirnaty,2417,139,2278,5.63,0.32,5.3,,,,,
60,Yukon,Yukon,2021-10-30,1,Moderna Spikevax,30035,1348,28687,69.94,3.14,66.8,,,,,
60,Yukon,Yukon,2021-10-30,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-10-30,1,Janssen,0,na,0,0,na,0,,,,,
60,Yukon,Yukon,2021-10-30,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-10-30,2,Mixed series (unspecified),296,na,296,0.69,na,0.69,,,,,
60,Yukon,Yukon,2021-10-30,3,Not reported,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-10-30,3,Unknown,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,1,Pfizer-BioNTech Comirnaty,3219,320,2899,7.4,0.74,6.67,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,1,Moderna Spikevax,27928,1481,26447,64.24,3.41,60.84,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,1,Janssen,0,na,0,0,na,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,2,Mixed series (unspecified),103,na,103,0.24,na,0.24,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,3,Not reported,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-10-30,3,Unknown,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-10-30,1,Pfizer-BioNTech Comirnaty,3611,699,2912,9.16,1.77,7.39,,,,,
62,Nunavut,Nunavut,2021-10-30,1,Moderna Spikevax,22494,2527,19967,57.09,6.41,50.67,,,,,
62,Nunavut,Nunavut,2021-10-30,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-10-30,1,Janssen,0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-10-30,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-10-30,2,Mixed series (unspecified),26,na,26,0.07,na,0.07,,,,,
62,Nunavut,Nunavut,2021-10-30,3,Not reported,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-10-30,3,Unknown,0,0,0,0,0,0,,,,,
1,Canada,Canada,2021-11-06,1,Pfizer-BioNTech Comirnaty,14595609,801113,13794496,38.16,2.09,36.07,,,,,
1,Canada,Canada,2021-11-06,1,Moderna Spikevax,4182438,260978,3921460,10.94,0.68,10.25,,,,,
1,Canada,Canada,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,257593,19371,238222,0.67,0.05,0.62,,,,,
1,Canada,Canada,2021-11-06,1,Janssen,9775,na,9775,0.03,na,0.03,,,,,
1,Canada,Canada,2021-11-06,1,Vaccine not HC-approved,2416,2349,67,0.01,0.01,<0.01,,,,,
1,Canada,Canada,2021-11-06,2,Mixed series (unspecified),3953188,na,3953188,10.34,na,10.34,,,,,
1,Canada,Canada,2021-11-06,3,Not reported,6784972,191388,6593584,17.74,0.5,17.24,,,,,
1,Canada,Canada,2021-11-06,3,Unknown,932,340,592,<0.01,<0.01,<0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,1,Pfizer-BioNTech Comirnaty,242204,17775,224429,46.53,3.41,43.11,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,1,Moderna Spikevax,91905,12189,79716,17.66,2.34,15.31,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,602,324,278,0.12,0.06,0.05,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,1,Janssen,53,na,53,0.01,na,0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,2,Mixed series (unspecified),118868,na,118868,22.83,na,22.83,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-06,3,Unknown,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,1,Pfizer-BioNTech Comirnaty,97294,5012,92282,59.21,3.05,56.16,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,1,Moderna Spikevax,29123,2004,27119,17.72,1.22,16.5,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,539,72,467,0.33,0.04,0.28,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,1,Janssen,0,na,0,0,na,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,2,Mixed series (unspecified),9279,na,9279,5.65,na,5.65,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-06,3,Unknown,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,1,Pfizer-BioNTech Comirnaty,458255,34023,424232,46.19,3.43,42.76,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,1,Moderna Spikevax,132723,8981,123742,13.38,0.91,12.47,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,1234,639,595,0.12,0.06,0.06,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,1,Janssen,0,na,0,0,na,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,2,Mixed series (unspecified),219587,na,219587,22.13,na,22.13,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-06,3,Unknown,312,30,282,0.03,<0.01,0.03,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-06,1,Pfizer-BioNTech Comirnaty,381265,34456,346809,48.31,4.37,43.94,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-06,1,Moderna Spikevax,103122,9136,93986,13.07,1.16,11.91,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,5228,446,4782,0.66,0.06,0.61,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-06,1,Janssen,0,na,0,0,na,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-06,2,Mixed series (unspecified),151635,na,151635,19.21,na,19.21,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-06,3,Unknown,143,29,114,0.02,<0.01,0.01,,,,,
24,Quebec,Québec,2021-11-06,1,Pfizer-BioNTech Comirnaty,,"",,"","","",,,,,
24,Quebec,Québec,2021-11-06,1,Moderna Spikevax,,"",,"","","",,,,,
24,Quebec,Québec,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,,"",,"","","",,,,,
24,Quebec,Québec,2021-11-06,1,Janssen,,na,,"",na,"",,,,,
24,Quebec,Québec,2021-11-06,1,Vaccine not HC-approved,,"",,"","","",,,,,
24,Quebec,Québec,2021-11-06,2,Mixed series (unspecified),,na,,"",na,"",,,,,
24,Quebec,Québec,2021-11-06,3,Not reported,6784972,191388,6593584,78.85,2.22,76.63,,,,,
24,Quebec,Québec,2021-11-06,3,Unknown,,"",,"","","",,,,,
35,Ontario,Ontario,2021-11-06,1,Pfizer-BioNTech Comirnaty,7147361,348375,6798986,48.21,2.35,45.86,,,,,
35,Ontario,Ontario,2021-11-06,1,Moderna Spikevax,1938497,85520,1852977,13.07,0.58,12.5,,,,,
35,Ontario,Ontario,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,114078,8418,105660,0.77,0.06,0.71,,,,,
35,Ontario,Ontario,2021-11-06,1,Janssen,5299,na,5299,0.04,na,0.04,,,,,
35,Ontario,Ontario,2021-11-06,1,Vaccine not HC-approved,2387,2349,38,0.02,0.02,<0.01,,,,,
35,Ontario,Ontario,2021-11-06,2,Mixed series (unspecified),2324034,na,2324034,15.68,na,15.68,,,,,
35,Ontario,Ontario,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
35,Ontario,Ontario,2021-11-06,3,Unknown,475,281,194,<0.01,<0.01,<0.01,,,,,
46,Manitoba,Manitoba,2021-11-06,1,Pfizer-BioNTech Comirnaty,631578,26802,604776,45.64,1.94,43.71,,,,,
46,Manitoba,Manitoba,2021-11-06,1,Moderna Spikevax,199713,12295,187418,14.43,0.89,13.54,,,,,
46,Manitoba,Manitoba,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,4452,828,3624,0.32,0.06,0.26,,,,,
46,Manitoba,Manitoba,2021-11-06,1,Janssen,581,na,581,0.04,na,0.04,,,,,
46,Manitoba,Manitoba,2021-11-06,1,Vaccine not HC-approved,29,0,29,<0.01,0,<0.01,,,,,
46,Manitoba,Manitoba,2021-11-06,2,Mixed series (unspecified),214042,na,214042,15.47,na,15.47,,,,,
46,Manitoba,Manitoba,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
46,Manitoba,Manitoba,2021-11-06,3,Unknown,1,0,1,<0.01,0,<0.01,,,,,
47,Saskatchewan,Saskatchewan,2021-11-06,1,Pfizer-BioNTech Comirnaty,577344,46487,530857,48.93,3.94,44.99,,,,,
47,Saskatchewan,Saskatchewan,2021-11-06,1,Moderna Spikevax,159566,12610,146956,13.52,1.07,12.46,,,,,
47,Saskatchewan,Saskatchewan,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,11394,838,10556,0.97,0.07,0.89,,,,,
47,Saskatchewan,Saskatchewan,2021-11-06,1,Janssen,236,na,236,0.02,na,0.02,,,,,
47,Saskatchewan,Saskatchewan,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-11-06,2,Mixed series (unspecified),112926,na,112926,9.57,na,9.57,,,,,
47,Saskatchewan,Saskatchewan,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-11-06,3,Unknown,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-11-06,1,Pfizer-BioNTech Comirnaty,2286023,163291,2122732,51.45,3.68,47.78,,,,,
48,Alberta,Alberta,2021-11-06,1,Moderna Spikevax,582418,50271,532147,13.11,1.13,11.98,,,,,
48,Alberta,Alberta,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,25754,3186,22568,0.58,0.07,0.51,,,,,
48,Alberta,Alberta,2021-11-06,1,Janssen,0,na,0,0,na,0,,,,,
48,Alberta,Alberta,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-11-06,2,Mixed series (unspecified),364672,na,364672,8.21,na,8.21,,,,,
48,Alberta,Alberta,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-11-06,3,Unknown,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-11-06,1,Pfizer-BioNTech Comirnaty,2764908,123738,2641170,53.02,2.37,50.65,,,,,
59,British Columbia,Colombie-Britannique,2021-11-06,1,Moderna Spikevax,864103,62704,801399,16.57,1.2,15.37,,,,,
59,British Columbia,Colombie-Britannique,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,94312,4620,89692,1.81,0.09,1.72,,,,,
59,British Columbia,Colombie-Britannique,2021-11-06,1,Janssen,3606,na,3606,0.07,na,0.07,,,,,
59,British Columbia,Colombie-Britannique,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-11-06,2,Mixed series (unspecified),437678,na,437678,8.39,na,8.39,,,,,
59,British Columbia,Colombie-Britannique,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-11-06,3,Unknown,1,0,1,<0.01,0,<0.01,,,,,
60,Yukon,Yukon,2021-11-06,1,Pfizer-BioNTech Comirnaty,2439,143,2296,5.68,0.33,5.35,,,,,
60,Yukon,Yukon,2021-11-06,1,Moderna Spikevax,30599,1387,29212,71.25,3.23,68.02,,,,,
60,Yukon,Yukon,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-11-06,1,Janssen,0,na,0,0,na,0,,,,,
60,Yukon,Yukon,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-11-06,2,Mixed series (unspecified),317,na,317,0.74,na,0.74,,,,,
60,Yukon,Yukon,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
60,Yukon,Yukon,2021-11-06,3,Unknown,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,1,Pfizer-BioNTech Comirnaty,3264,308,2956,7.51,0.71,6.8,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,1,Moderna Spikevax,28081,1415,26666,64.59,3.25,61.34,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,1,Janssen,0,na,0,0,na,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,2,Mixed series (unspecified),112,na,112,0.26,na,0.26,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-11-06,3,Unknown,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-11-06,1,Pfizer-BioNTech Comirnaty,3674,703,2971,9.32,1.78,7.54,,,,,
62,Nunavut,Nunavut,2021-11-06,1,Moderna Spikevax,22588,2466,20122,57.33,6.26,51.07,,,,,
62,Nunavut,Nunavut,2021-11-06,1,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-11-06,1,Janssen,0,na,0,0,na,0,,,,,
62,Nunavut,Nunavut,2021-11-06,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-11-06,2,Mixed series (unspecified),38,na,38,0.1,na,0.1,,,,,
62,Nunavut,Nunavut,2021-11-06,3,Not reported,0,0,0,0,0,0,,,,,
62,Nunavut,Nunavut,2021-11-06,3,Unknown,0,0,0,0,0,0,,,,,
1,Canada,Canada,2021-11-13,1,Pfizer-BioNTech Comirnaty,14649339,740598,13908741,38.3,1.94,36.37,,,,,
1,Canada,Canada,2021-11-13,1,Moderna Spikevax,4187994,242677,3945317,10.95,0.63,10.32,,,,,
1,Canada,Canada,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,257941,18722,239219,0.67,0.05,0.63,,,,,
1,Canada,Canada,2021-11-13,1,Janssen,10184,na,10184,0.03,na,0.03,,,,,
1,Canada,Canada,2021-11-13,1,Vaccine not HC-approved,2555,2472,83,0.01,0.01,<0.01,,,,,
1,Canada,Canada,2021-11-13,2,Mixed series (unspecified),3964467,na,3964467,10.37,na,10.37,,,,,
1,Canada,Canada,2021-11-13,3,Not reported,6800246,182252,6617994,17.78,0.48,17.3,,,,,
1,Canada,Canada,2021-11-13,3,Unknown,892,370,522,<0.01,<0.01,<0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,1,Pfizer-BioNTech Comirnaty,242929,16202,226727,46.67,3.11,43.56,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,1,Moderna Spikevax,92531,10857,81674,17.78,2.09,15.69,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,583,302,281,0.11,0.06,0.05,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,1,Janssen,55,na,55,0.01,na,0.01,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,2,Mixed series (unspecified),119173,na,119173,22.89,na,22.89,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,3,Not reported,0,0,0,0,0,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-11-13,3,Unknown,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,1,Pfizer-BioNTech Comirnaty,97555,4354,93201,59.37,2.65,56.72,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,1,Moderna Spikevax,29153,1773,27380,17.74,1.08,16.66,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,538,68,470,0.33,0.04,0.29,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,1,Janssen,0,na,0,0,na,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,2,Mixed series (unspecified),9443,na,9443,5.75,na,5.75,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,3,Not reported,0,0,0,0,0,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-11-13,3,Unknown,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,1,Pfizer-BioNTech Comirnaty,459807,31547,428260,46.35,3.18,43.17,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,1,Moderna Spikevax,130676,8595,122081,13.17,0.87,12.31,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,1191,599,592,0.12,0.06,0.06,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,1,Janssen,0,na,0,0,na,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,2,Mixed series (unspecified),222193,na,222193,22.4,na,22.4,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,3,Not reported,0,0,0,0,0,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-11-13,3,Unknown,206,35,171,0.02,<0.01,0.02,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-13,1,Pfizer-BioNTech Comirnaty,382670,31537,351133,48.49,4,44.49,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-13,1,Moderna Spikevax,103274,8696,94578,13.09,1.1,11.98,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,5194,411,4783,0.66,0.05,0.61,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-13,1,Janssen,0,na,0,0,na,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-13,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-13,2,Mixed series (unspecified),151756,na,151756,19.23,na,19.23,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-13,3,Not reported,0,0,0,0,0,0,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-11-13,3,Unknown,167,33,134,0.02,<0.01,0.02,,,,,
24,Quebec,Québec,2021-11-13,1,Pfizer-BioNTech Comirnaty,,"",,"","","",,,,,
24,Quebec,Québec,2021-11-13,1,Moderna Spikevax,,"",,"","","",,,,,
24,Quebec,Québec,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,,"",,"","","",,,,,
24,Quebec,Québec,2021-11-13,1,Janssen,,na,,"",na,"",,,,,
24,Quebec,Québec,2021-11-13,1,Vaccine not HC-approved,,"",,"","","",,,,,
24,Quebec,Québec,2021-11-13,2,Mixed series (unspecified),,na,,"",na,"",,,,,
24,Quebec,Québec,2021-11-13,3,Not reported,6800246,182252,6617994,79.03,2.12,76.91,,,,,
24,Quebec,Québec,2021-11-13,3,Unknown,,"",,"","","",,,,,
35,Ontario,Ontario,2021-11-13,1,Pfizer-BioNTech Comirnaty,7171885,324366,6847519,48.37,2.19,46.19,,,,,
35,Ontario,Ontario,2021-11-13,1,Moderna Spikevax,1939086,80426,1858660,13.08,0.54,12.54,,,,,
35,Ontario,Ontario,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,114093,8183,105910,0.77,0.06,0.71,,,,,
35,Ontario,Ontario,2021-11-13,1,Janssen,5459,na,5459,0.04,na,0.04,,,,,
35,Ontario,Ontario,2021-11-13,1,Vaccine not HC-approved,2526,2472,54,0.02,0.02,<0.01,,,,,
35,Ontario,Ontario,2021-11-13,2,Mixed series (unspecified),2332182,na,2332182,15.73,na,15.73,,,,,
35,Ontario,Ontario,2021-11-13,3,Not reported,0,0,0,0,0,0,,,,,
35,Ontario,Ontario,2021-11-13,3,Unknown,518,302,216,<0.01,<0.01,<0.01,,,,,
46,Manitoba,Manitoba,2021-11-13,1,Pfizer-BioNTech Comirnaty,633644,25650,607994,45.79,1.85,43.94,,,,,
46,Manitoba,Manitoba,2021-11-13,1,Moderna Spikevax,200069,11741,188328,14.46,0.85,13.61,,,,,
46,Manitoba,Manitoba,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,4424,812,3612,0.32,0.06,0.26,,,,,
46,Manitoba,Manitoba,2021-11-13,1,Janssen,582,na,582,0.04,na,0.04,,,,,
46,Manitoba,Manitoba,2021-11-13,1,Vaccine not HC-approved,29,0,29,<0.01,0,<0.01,,,,,
46,Manitoba,Manitoba,2021-11-13,2,Mixed series (unspecified),214398,na,214398,15.49,na,15.49,,,,,
46,Manitoba,Manitoba,2021-11-13,3,Not reported,0,0,0,0,0,0,,,,,
46,Manitoba,Manitoba,2021-11-13,3,Unknown,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-11-13,1,Pfizer-BioNTech Comirnaty,580348,42430,537918,49.19,3.6,45.59,,,,,
47,Saskatchewan,Saskatchewan,2021-11-13,1,Moderna Spikevax,160248,11549,148699,13.58,0.98,12.6,,,,,
47,Saskatchewan,Saskatchewan,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,11425,803,10622,0.97,0.07,0.9,,,,,
47,Saskatchewan,Saskatchewan,2021-11-13,1,Janssen,263,na,263,0.02,na,0.02,,,,,
47,Saskatchewan,Saskatchewan,2021-11-13,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-11-13,2,Mixed series (unspecified),113111,na,113111,9.59,na,9.59,,,,,
47,Saskatchewan,Saskatchewan,2021-11-13,3,Not reported,0,0,0,0,0,0,,,,,
47,Saskatchewan,Saskatchewan,2021-11-13,3,Unknown,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-11-13,1,Pfizer-BioNTech Comirnaty,2298093,147597,2150496,51.73,3.32,48.4,,,,,
48,Alberta,Alberta,2021-11-13,1,Moderna Spikevax,582983,45858,537125,13.12,1.03,12.09,,,,,
48,Alberta,Alberta,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,25861,3055,22806,0.58,0.07,0.51,,,,,
48,Alberta,Alberta,2021-11-13,1,Janssen,0,na,0,0,na,0,,,,,
48,Alberta,Alberta,2021-11-13,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-11-13,2,Mixed series (unspecified),365725,na,365725,8.23,na,8.23,,,,,
48,Alberta,Alberta,2021-11-13,3,Not reported,0,0,0,0,0,0,,,,,
48,Alberta,Alberta,2021-11-13,3,Unknown,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-11-13,1,Pfizer-BioNTech Comirnaty,2772982,115758,2657224,53.18,2.22,50.96,,,,,
59,British Columbia,Colombie-Britannique,2021-11-13,1,Moderna Spikevax,868437,57911,810526,16.65,1.11,15.54,,,,,
59,British Columbia,Colombie-Britannique,2021-11-13,1,AstraZeneca Vaxzevria/COVISHIELD,94632,4489,90143,1.81,0.09,1.73,,,,,
59,British Columbia,Colombie-Britannique,2021-11-13,1,Janssen,3825,na,3825,0.07,na,0.07,,,,,
59,British Columbia,Colombie-Britannique,2021-11-13,1,Vaccine not HC-approved,0,0,0,0,0,0,,,,,
59,British Columbia,Colombie-Britannique,2021-11-13,2,Mixed series (unspecified),436016,na,436016,8.36,na,8.36,,,,,
